ID type condition block concept_dist sound_dist item_object item_sound answer correct code gender age
subject_28 Test 3 2 similar different bug aka 1 1 soph-07/16-03 M 5y6m
subject_28 Test 4 1 different similar fish zem 1 1 soph-07/16-03 M 5y6m
subject_28 Test 4 1 different similar fish zem 0 0 soph-07/16-03 M 5y6m
subject_28 Test 4 1 different similar fish zem 1 0 soph-07/16-03 M 5y6m
subject_28 Test 4 1 different similar fish zem 0 1 soph-07/16-03 M 5y6m
subject_28 Test 4 2 different similar fish zem 1 1 soph-07/16-03 M 5y6m
subject_28 Test 4 2 different similar fish zem 1 0 soph-07/16-03 M 5y6m
subject_28 Test 4 2 different similar fish zem 1 0 soph-07/16-03 M 5y6m
subject_28 Test 4 2 different similar fish zem 1 1 soph-07/16-03 M 5y6m
subject_29 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-4 M 4y1m
subject_29 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-4 M 4y1m
subject_29 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-4 M 4y1m
subject_29 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-4 M 4y1m
subject_29 Test 0 1 different similar bug zem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 0 1 different similar bug zem 0 1 soph-07/16-4 M 4y1m
subject_29 Test 0 1 different similar bug zem 0 0 soph-07/16-4 M 4y1m
subject_29 Test 0 1 different similar bug zem 1 1 soph-07/16-4 M 4y1m
subject_29 Test 0 2 different similar bug zem 1 1 soph-07/16-4 M 4y1m
subject_29 Test 0 2 different similar bug zem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 0 2 different similar bug zem 0 1 soph-07/16-4 M 4y1m
subject_29 Test 0 2 different similar bug zem 0 0 soph-07/16-4 M 4y1m
subject_29 Test 1 1 similar different fish aka 1 1 soph-07/16-4 M 4y1m
subject_29 Test 1 1 similar different fish aka 1 0 soph-07/16-4 M 4y1m
subject_29 Test 1 1 similar different fish aka 0 1 soph-07/16-4 M 4y1m
subject_29 Test 1 1 similar different fish aka 1 0 soph-07/16-4 M 4y1m
subject_29 Test 1 2 similar different fish aka 0 0 soph-07/16-4 M 4y1m
subject_29 Test 1 2 similar different fish aka 0 0 soph-07/16-4 M 4y1m
subject_29 Test 1 2 similar different fish aka 1 1 soph-07/16-4 M 4y1m
subject_29 Test 1 2 similar different fish aka 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 1 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 1 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 1 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 1 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 2 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 2 2 catch catch flower nak 0 0 soph-07/16-4 M 4y1m
subject_29 Test 2 2 catch catch flower nak 0 0 soph-07/16-4 M 4y1m
subject_29 Test 2 2 catch catch flower nak 1 1 soph-07/16-4 M 4y1m
subject_29 Test 3 1 similar similar bird neem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 3 1 similar similar bird neem 0 0 soph-07/16-4 M 4y1m
subject_29 Test 3 1 similar similar bird neem 0 0 soph-07/16-4 M 4y1m
subject_29 Test 3 1 similar similar bird neem 0 0 soph-07/16-4 M 4y1m
subject_29 Test 3 2 similar similar bird neem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 3 2 similar similar bird neem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 3 2 similar similar bird neem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 3 2 similar similar bird neem 1 0 soph-07/16-4 M 4y1m
subject_29 Test 4 1 different different tree aba 1 1 soph-07/16-4 M 4y1m
subject_29 Test 4 1 different different tree aba 0 1 soph-07/16-4 M 4y1m
subject_29 Test 4 1 different different tree aba 1 0 soph-07/16-4 M 4y1m
subject_29 Test 4 1 different different tree aba 1 0 soph-07/16-4 M 4y1m
subject_29 Test 4 2 different different tree aba 1 1 soph-07/16-4 M 4y1m
subject_29 Test 4 2 different different tree aba 0 0 soph-07/16-4 M 4y1m
subject_29 Test 4 2 different different tree aba 0 1 soph-07/16-4 M 4y1m
subject_29 Test 4 2 different different tree aba 1 0 soph-07/16-4 M 4y1m
subject_30 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-05 M 4y3m
subject_30 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-05 M 4y3m
subject_30 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-05 M 4y3m
subject_30 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-05 M 4y3m
subject_30 Test 0 1 different different bug zem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 0 1 different different bug zem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 0 1 different different bug zem 1 0 soph-07/16-05 M 4y3m
subject_30 Test 0 1 different different bug zem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 0 2 different different bug zem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 0 2 different different bug zem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 0 2 different different bug zem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 0 2 different different bug zem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 1 1 similar similar bird aba 0 1 soph-07/16-05 M 4y3m
subject_30 Test 1 1 similar similar bird aba 1 1 soph-07/16-05 M 4y3m
subject_30 Test 1 1 similar similar bird aba 1 0 soph-07/16-05 M 4y3m
subject_30 Test 1 1 similar similar bird aba 1 0 soph-07/16-05 M 4y3m
subject_30 Test 1 2 similar similar bird aba 1 1 soph-07/16-05 M 4y3m
subject_30 Test 1 2 similar similar bird aba 1 1 soph-07/16-05 M 4y3m
subject_30 Test 1 2 similar similar bird aba 1 0 soph-07/16-05 M 4y3m
subject_30 Test 1 2 similar similar bird aba 1 0 soph-07/16-05 M 4y3m
subject_30 Test 2 1 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 1 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 1 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 1 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 2 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 2 catch catch flower nak 0 1 soph-07/16-05 M 4y3m
subject_30 Test 2 2 catch catch flower nak 1 0 soph-07/16-05 M 4y3m
subject_30 Test 2 2 catch catch flower nak 0 0 soph-07/16-05 M 4y3m
subject_30 Test 3 1 similar different tree neem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 3 1 similar different tree neem 1 1 soph-07/16-05 M 4y3m
subject_30 Test 3 1 similar different tree neem 1 0 soph-07/16-05 M 4y3m
subject_30 Test 3 1 similar different tree neem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 3 2 similar different tree neem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 3 2 similar different tree neem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 3 2 similar different tree neem 0 0 soph-07/16-05 M 4y3m
subject_30 Test 3 2 similar different tree neem 0 1 soph-07/16-05 M 4y3m
subject_30 Test 4 1 different similar fish aka 0 1 soph-07/16-05 M 4y3m
subject_30 Test 4 1 different similar fish aka 0 1 soph-07/16-05 M 4y3m
subject_30 Test 4 1 different similar fish aka 1 1 soph-07/16-05 M 4y3m
subject_30 Test 4 1 different similar fish aka 1 1 soph-07/16-05 M 4y3m
subject_30 Test 4 2 different similar fish aka 0 0 soph-07/16-05 M 4y3m
subject_30 Test 4 2 different similar fish aka 0 0 soph-07/16-05 M 4y3m
subject_30 Test 4 2 different similar fish aka 0 0 soph-07/16-05 M 4y3m
subject_30 Test 4 2 different similar fish aka 0 0 soph-07/16-05 M 4y3m
subject_31 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-06 F 4y6m
subject_31 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-06 F 4y6m
subject_31 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-06 F 4y6m
subject_31 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-06 F 4y6m
subject_31 Test 0 1 similar different bird aka 0 0 soph-07/16-06 F 4y6m
subject_31 Test 0 1 similar different bird aka 1 0 soph-07/16-06 F 4y6m
subject_31 Test 0 1 similar different bird aka 1 0 soph-07/16-06 F 4y6m
subject_31 Test 0 1 similar different bird aka 0 0 soph-07/16-06 F 4y6m
subject_31 Test 0 2 similar different bird aka 0 1 soph-07/16-06 F 4y6m
subject_31 Test 0 2 similar different bird aka 0 0 soph-07/16-06 F 4y6m
subject_31 Test 0 2 similar different bird aka 0 0 soph-07/16-06 F 4y6m
subject_31 Test 0 2 similar different bird aka 0 1 soph-07/16-06 F 4y6m
subject_31 Test 1 1 different similar tree neem 0 0 soph-07/16-06 F 4y6m
subject_31 Test 1 1 different similar tree neem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 1 1 different similar tree neem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 1 1 different similar tree neem 0 0 soph-07/16-06 F 4y6m
subject_31 Test 1 2 different similar tree neem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 1 2 different similar tree neem 1 0 soph-07/16-06 F 4y6m
subject_31 Test 1 2 different similar tree neem 1 1 soph-07/16-06 F 4y6m
subject_31 Test 1 2 different similar tree neem 1 0 soph-07/16-06 F 4y6m
subject_31 Test 2 1 catch catch flower nak 1 1 soph-07/16-06 F 4y6m
subject_31 Test 2 1 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 2 1 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 2 1 catch catch flower nak 1 1 soph-07/16-06 F 4y6m
subject_31 Test 2 2 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 2 2 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 2 2 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 2 2 catch catch flower nak 0 1 soph-07/16-06 F 4y6m
subject_31 Test 3 1 different different bug aba 0 1 soph-07/16-06 F 4y6m
subject_31 Test 3 1 different different bug aba 1 1 soph-07/16-06 F 4y6m
subject_31 Test 3 1 different different bug aba 0 1 soph-07/16-06 F 4y6m
subject_31 Test 3 1 different different bug aba 0 1 soph-07/16-06 F 4y6m
subject_31 Test 3 2 different different bug aba 1 1 soph-07/16-06 F 4y6m
subject_31 Test 3 2 different different bug aba 0 1 soph-07/16-06 F 4y6m
subject_31 Test 3 2 different different bug aba 1 0 soph-07/16-06 F 4y6m
subject_31 Test 3 2 different different bug aba 0 0 soph-07/16-06 F 4y6m
subject_31 Test 4 1 similar similar fish zem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 4 1 similar similar fish zem 1 1 soph-07/16-06 F 4y6m
subject_31 Test 4 1 similar similar fish zem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 4 1 similar similar fish zem 1 1 soph-07/16-06 F 4y6m
subject_31 Test 4 2 similar similar fish zem 0 1 soph-07/16-06 F 4y6m
subject_31 Test 4 2 similar similar fish zem 1 0 soph-07/16-06 F 4y6m
subject_31 Test 4 2 similar similar fish zem 0 0 soph-07/16-06 F 4y6m
subject_31 Test 4 2 similar similar fish zem 0 1 soph-07/16-06 F 4y6m
subject_32 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-07 M 5y0m
subject_32 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-07 M 5y0m
subject_32 Test_pre joint NA NA NA NA NA 0 NA soph-07/16-07 M 5y0m
subject_32 Test_pre joint NA NA NA NA NA 1 NA soph-07/16-07 M 5y0m
subject_32 Test 0 1 similar similar bird aba 1 0 soph-07/16-07 M 5y0m
subject_32 Test 0 1 similar similar bird aba 0 0 soph-07/16-07 M 5y0m
subject_32 Test 0 1 similar similar bird aba 1 0 soph-07/16-07 M 5y0m
subject_32 Test 0 1 similar similar bird aba 1 0 soph-07/16-07 M 5y0m
subject_32 Test 0 2 similar similar bird aba 1 0 soph-07/16-07 M 5y0m
subject_32 Test 0 2 similar similar bird aba 1 0 soph-07/16-07 M 5y0m
subject_32 Test 0 2 similar similar bird aba 1 1 soph-07/16-07 M 5y0m
subject_32 Test 0 2 similar similar bird aba 1 1 soph-07/16-07 M 5y0m
subject_32 Test 1 1 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 1 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 1 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 1 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 2 different different fish zem 1 1 soph-07/16-07 M 5y0m
subject_32 Test 1 2 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 2 different different fish zem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 1 2 different different fish zem 0 1 soph-07/16-07 M 5y0m
subject_32 Test 2 1 catch catch flower nak 0 1 soph-07/16-07 M 5y0m
subject_32 Test 2 1 catch catch flower nak 0 1 soph-07/16-07 M 5y0m
subject_32 Test 2 1 catch catch flower nak 1 0 soph-07/16-07 M 5y0m
subject_32 Test 2 1 catch catch flower nak 1 0 soph-07/16-07 M 5y0m
subject_32 Test 2 2 catch catch flower nak 1 1 soph-07/16-07 M 5y0m
subject_32 Test 2 2 catch catch flower nak 0 0 soph-07/16-07 M 5y0m
subject_32 Test 2 2 catch catch flower nak 0 0 soph-07/16-07 M 5y0m
subject_32 Test 2 2 catch catch flower nak 1 1 soph-07/16-07 M 5y0m
subject_32 Test 3 1 similar different bug aka 0 0 soph-07/16-07 M 5y0m
subject_32 Test 3 1 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 1 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 1 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 2 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 2 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 2 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 3 2 similar different bug aka 1 0 soph-07/16-07 M 5y0m
subject_32 Test 4 1 different similar tree neem 1 1 soph-07/16-07 M 5y0m
subject_32 Test 4 1 different similar tree neem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 4 1 different similar tree neem 1 1 soph-07/16-07 M 5y0m
subject_32 Test 4 1 different similar tree neem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 4 2 different similar tree neem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 4 2 different similar tree neem 1 1 soph-07/16-07 M 5y0m
subject_32 Test 4 2 different similar tree neem 1 0 soph-07/16-07 M 5y0m
subject_32 Test 4 2 different similar tree neem 1 1 soph-07/16-07 M 5y0m
subject_33 Test_pre joint NA NA NA NA NA 0 NA soph-07/17-01 F 4y3m
subject_33 Test_pre joint NA NA NA NA NA 0 NA soph-07/17-01 F 4y3m
subject_33 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-01 F 4y3m
subject_33 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-01 F 4y3m
subject_33 Test 0 1 different different bird neem 0 0 soph-07/17-01 F 4y3m
subject_33 Test 0 1 different different bird neem 0 0 soph-07/17-01 F 4y3m
subject_33 Test 0 1 different different bird neem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 0 1 different different bird neem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 0 2 different different bird neem 0 0 soph-07/17-01 F 4y3m
subject_33 Test 0 2 different different bird neem 1 0 soph-07/17-01 F 4y3m
subject_33 Test 0 2 different different bird neem 1 0 soph-07/17-01 F 4y3m
subject_33 Test 0 2 different different bird neem 1 0 soph-07/17-01 F 4y3m
subject_33 Test 1 1 similar similar tree aba 0 1 soph-07/17-01 F 4y3m
subject_33 Test 1 1 similar similar tree aba 1 1 soph-07/17-01 F 4y3m
subject_33 Test 1 1 similar similar tree aba 0 1 soph-07/17-01 F 4y3m
subject_33 Test 1 1 similar similar tree aba 1 1 soph-07/17-01 F 4y3m
subject_33 Test 1 2 similar similar tree aba 1 1 soph-07/17-01 F 4y3m
subject_33 Test 1 2 similar similar tree aba 0 0 soph-07/17-01 F 4y3m
subject_33 Test 1 2 similar similar tree aba 1 1 soph-07/17-01 F 4y3m
subject_33 Test 1 2 similar similar tree aba 0 0 soph-07/17-01 F 4y3m
subject_33 Test 2 1 catch catch flower nak 0 0 soph-07/17-01 F 4y3m
subject_33 Test 2 1 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 2 1 catch catch flower nak 0 0 soph-07/17-01 F 4y3m
subject_33 Test 2 1 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 2 2 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 2 2 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 2 2 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 2 2 catch catch flower nak 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 1 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 1 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 1 similar different fish zem 0 0 soph-07/17-01 F 4y3m
subject_33 Test 3 1 similar different fish zem 0 0 soph-07/17-01 F 4y3m
subject_33 Test 3 2 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 2 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 2 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 3 2 similar different fish zem 1 1 soph-07/17-01 F 4y3m
subject_33 Test 4 1 different similar bug aka 0 0 soph-07/17-01 F 4y3m
subject_33 Test 4 1 different similar bug aka 0 0 soph-07/17-01 F 4y3m
subject_33 Test 4 1 different similar bug aka 0 0 soph-07/17-01 F 4y3m
subject_33 Test 4 1 different similar bug aka 0 0 soph-07/17-01 F 4y3m
subject_33 Test 4 2 different similar bug aka 0 1 soph-07/17-01 F 4y3m
subject_33 Test 4 2 different similar bug aka 0 1 soph-07/17-01 F 4y3m
subject_33 Test 4 2 different similar bug aka 0 1 soph-07/17-01 F 4y3m
subject_33 Test 4 2 different similar bug aka 1 1 soph-07/17-01 F 4y3m
subject_34 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-02 M 5y6m
subject_34 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-02 M 5y6m
subject_34 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-02 M 5y6m
subject_34 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-02 M 5y6m
subject_34 Test 0 1 similar different tree aba 0 0 soph-07/17-02 M 5y6m
subject_34 Test 0 1 similar different tree aba 1 0 soph-07/17-02 M 5y6m
subject_34 Test 0 1 similar different tree aba 0 0 soph-07/17-02 M 5y6m
subject_34 Test 0 1 similar different tree aba 0 0 soph-07/17-02 M 5y6m
subject_34 Test 0 2 similar different tree aba 1 0 soph-07/17-02 M 5y6m
subject_34 Test 0 2 similar different tree aba 0 1 soph-07/17-02 M 5y6m
subject_34 Test 0 2 similar different tree aba 0 1 soph-07/17-02 M 5y6m
subject_34 Test 0 2 similar different tree aba 0 0 soph-07/17-02 M 5y6m
subject_34 Test 1 1 different similar fish zem 0 0 soph-07/17-02 M 5y6m
subject_34 Test 1 1 different similar fish zem 1 1 soph-07/17-02 M 5y6m
subject_34 Test 1 1 different similar fish zem 1 1 soph-07/17-02 M 5y6m
subject_34 Test 1 1 different similar fish zem 0 0 soph-07/17-02 M 5y6m
subject_34 Test 1 2 different similar fish zem 1 1 soph-07/17-02 M 5y6m
subject_34 Test 1 2 different similar fish zem 0 0 soph-07/17-02 M 5y6m
subject_34 Test 1 2 different similar fish zem 1 1 soph-07/17-02 M 5y6m
subject_34 Test 1 2 different similar fish zem 0 0 soph-07/17-02 M 5y6m
subject_34 Test 2 1 catch catch flower nak 0 0 soph-07/17-02 M 5y6m
subject_34 Test 2 1 catch catch flower nak 0 0 soph-07/17-02 M 5y6m
subject_34 Test 2 1 catch catch flower nak 0 0 soph-07/17-02 M 5y6m
subject_34 Test 2 1 catch catch flower nak 1 0 soph-07/17-02 M 5y6m
subject_34 Test 2 2 catch catch flower nak 1 1 soph-07/17-02 M 5y6m
subject_34 Test 2 2 catch catch flower nak 1 1 soph-07/17-02 M 5y6m
subject_34 Test 2 2 catch catch flower nak 1 1 soph-07/17-02 M 5y6m
subject_34 Test 2 2 catch catch flower nak 1 1 soph-07/17-02 M 5y6m
subject_34 Test 3 1 different different bird aka 1 1 soph-07/17-02 M 5y6m
subject_34 Test 3 1 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 3 1 different different bird aka 1 1 soph-07/17-02 M 5y6m
subject_34 Test 3 1 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 3 2 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 3 2 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 3 2 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 3 2 different different bird aka 0 0 soph-07/17-02 M 5y6m
subject_34 Test 4 1 similar similar bug neem 0 1 soph-07/17-02 M 5y6m
subject_34 Test 4 1 similar similar bug neem 1 1 soph-07/17-02 M 5y6m
subject_34 Test 4 1 similar similar bug neem 0 1 soph-07/17-02 M 5y6m
subject_34 Test 4 1 similar similar bug neem 0 1 soph-07/17-02 M 5y6m
subject_34 Test 4 2 similar similar bug neem 1 0 soph-07/17-02 M 5y6m
subject_34 Test 4 2 similar similar bug neem 1 0 soph-07/17-02 M 5y6m
subject_34 Test 4 2 similar similar bug neem 0 1 soph-07/17-02 M 5y6m
subject_34 Test 4 2 similar similar bug neem 1 1 soph-07/17-02 M 5y6m
subject_35 Test_pre joint NA NA NA NA NA 0 NA soph-07/17-03 F 5y6m
subject_35 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-03 F 5y6m
subject_35 Test_pre joint NA NA NA NA NA 0 NA soph-07/17-03 F 5y6m
subject_35 Test_pre joint NA NA NA NA NA 1 NA soph-07/17-03 F 5y6m
subject_35 Test 0 1 different similar fish zem 0 1 soph-07/17-03 F 5y6m
subject_35 Test 0 1 different similar fish zem 0 1 soph-07/17-03 F 5y6m
subject_35 Test 0 1 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 0 1 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 0 2 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 0 2 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 0 2 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 0 2 different similar fish zem 0 0 soph-07/17-03 F 5y6m
subject_35 Test 1 1 similar different bird aka 0 1 soph-07/17-03 F 5y6m
subject_35 Test 1 1 similar different bird aka 1 1 soph-07/17-03 F 5y6m
subject_35 Test 1 1 similar different bird aka 0 1 soph-07/17-03 F 5y6m
subject_35 Test 1 1 similar different bird aka 1 1 soph-07/17-03 F 5y6m
subject_35 Test 1 2 similar different bird aka 1 0 soph-07/17-03 F 5y6m
subject_35 Test 1 2 similar different bird aka 1 0 soph-07/17-03 F 5y6m
subject_35 Test 1 2 similar different bird aka 1 1 soph-07/17-03 F 5y6m
